  938 DURSBAN 2E QT          1.2   30.50     0.0    0.00    9030.0  108.66 4.93193
  939 DURSBAN 4E (PINT       1.2   30.50     0.0    0.00    9030.0   58.43 4.93193
  940 DURSBAN 4E 1 GAL       1.2   30.50     0.0    0.00    9030.0   48.88 4.93193
  941 DURSBAN 4E 2-1/2       1.2   30.50     0.0    0.00    9030.0   45.68 4.93193
  942 DURSBAN 4EC T&O        1.2   30.50     0.0    0.00    9030.0   49.49 4.93193
  943 DURSBAN 4EC T&O        1.2   30.50     0.0    0.00    9030.0   50.84 4.93193
  944 DURSBAN 50W NURS       1.2   30.50     0.0    0.00    9030.0  104.73 4.93193
  945 DURSBAN 50WP  2L       1.2   30.50     0.0    0.00    9030.0  140.02 4.93193
  946 DURSBAN 50WSP 2L       1.2   30.50     0.0    0.00    9030.0   62.58 4.93193
  947 DURSBAN 50WSP TU       1.2   30.50     0.0    0.00    9030.0   61.70 4.93193
  948 DURSBAN DUST 15        1.2   30.50     0.0    0.00    9030.0    0.00 4.93193
  949 DURSBAN INDOOR/O       1.2   30.50     0.0    0.00    9030.0    0.00 4.93193
  950 DURSBAN INDOOR/O       1.2   30.50     0.0    0.00    9030.0    0.00 4.93193
  951 DURSBAN LO EACH        1.2   30.50     0.0    0.00    9030.0  121.99 4.93193
  952 DURSBAN LO EACH        1.2   30.50     0.0    0.00    9030.0  132.84 4.93193
  953 DURSBAN LO PINT        1.2   30.50     0.0    0.00    9030.0  116.04 4.93193
  954 DURSBAN PLUS DUS       1.2   30.50     0.0    0.00    9030.0   91.16 4.93193
  955 DURSBAN PRO 2 GA       1.2   30.50     0.0    0.00    9030.0  492.72 4.93193
  956 DURSBAN PRO PINT       1.2   30.50     0.0    0.00    9030.0  855.39 4.93193
  957 DURSBAN SPRAY 1        1.2   30.50     0.0    0.00    9030.0  426.36 4.93193
  958 DURSBAN TC 1 GAL       1.2   30.50     0.0    0.00    9030.0  333.65 4.93193
  959 DURSBAN TC 2 GAL       1.2   30.50     0.0    0.00    9030.0  337.34 4.93193
  960 DYCARB  2 LB         260.0    4.00     3.0    0.85     200.0  153.74
  961 DYCLOMEC 25 LB        21.2   55.00     0.0    0.00     171.0   11.03
  962 DYCLOMEC 50 LB        21.2   55.00     0.0    0.00     171.0   10.05
  963 DYFONATE 10G 50       16.9   40.00     2.5    0.60     870.0   25.73
  964 DYFONATE 2G  40       16.9   40.00     2.5    0.60     870.0   52.48
  965 DYFONATE II 15G       16.9   40.00     2.5    0.60     870.0   24.13
  966 DYFONATE II 20G       16.9   40.00     2.5    0.60     870.0   22.71
  967 Dylox             130000.0    6.40     3.0    0.95      15.0   21.72
  968 DYLOX 6.2 GRANUL  130000.0    6.40     3.0    0.95      15.0   22.88
  969 DYLOX 80% T&O 5   130000.0    6.40     3.0    0.95      15.0   21.33
  970 DYMEC 1 GAL        23180.0    5.50     9.0    0.45      48.0    6.72
  971 DYMEC 2 1/2 GAL    23180.0    5.50     9.0    0.45      48.0    6.62
  972 E/PO  TREFLAN 5        0.3  169.00     3.0    0.40    7200.0   17.04
  973 ECHO 500  2 X 2.       0.6    0.00     0.0    0.00    5000.0   15.86
  974 ECLIPSE 1 LB           5.7    1.00    99.0   99.00    3220.1  584.00
  975 Elocron             6000.0    2.00     0.0    0.00      40.0    0.00
  976 EMBARK  1 GAL        180.0    0.00     0.0    0.00     200.0  276.12
  977 EMBARK  1 QT         180.0    0.00     0.0    0.00     200.0  226.98
  978 EMBARK 2.5 GAL       180.0    0.00     0.0    0.00     200.0  281.89
  979 EMBARK LITE 1 GA     180.0    0.00     0.0    0.00     200.0   62.30
  980 EMPHASIZER  2-1/       0.0    0.00     0.0    0.00       0.0    0.00
  981 EMPIRE PINT            1.2   30.50     0.0    0.00    9930.0  349.27
  982 ENABLE 2F 40 OZ        0.0    0.00     0.0    0.00       0.0  399.76
  983 ENDOSULFAN 2.5 G       0.3   27.00     3.0    0.05   12400.0   24.96 4.93193
  984 ENDOSULFAN 3EC 1       0.3   27.00     3.0    0.05   12400.0   20.58 4.93193
  985 ENDOSULFAN 50W 4       0.3   27.00     3.0    0.05   12400.0   29.37 4.93193
  986 ENDOSULFAN 50W 5       0.3   27.00     3.0    0.05   12400.0   26.41 4.93193
  987 ENDOSULFAN 50WP        0.3   27.00     3.0    0.05   12400.0   27.12 4.93193
  988 ENDOSULFAN 50WSB       0.3   27.00     3.0    0.05   12400.0   29.46 4.93193
  989 Endrin                 0.2 4300.00     0.0    0.00   10000.0   29.29
  990 ENQUIK 1 GAL           0.0    0.00     0.0    0.00       0.0    0.00
  991 ENVOY HERBICIDE        0.0    0.00     0.0    0.00       0.0    0.00
  992 EPM SYSTEM SANDO       0.0    0.00     0.0    0.00       0.0    0.00
  993 EPTAM 10G 50 LB      375.0   18.00     0.0    0.00     223.0   18.52 4.70238
  994 EPTAM 20G 50 LB      375.0   18.00     0.0    0.00     223.0    9.62 4.70238
  995 EPTAM 5G 50 LB       375.0   18.00     0.0    0.00     223.0   32.19 4.70238
  996 EPTAM 7E   2-1/2     375.0   18.00     0.0    0.00     223.0    8.82 4.70238
  997 EPTAM 7E   5 GAL     375.0   18.00     0.0    0.00     223.0    8.97 4.70238
  998 EPTAM 7E  30 GAL     375.0   18.00     0.0    0.00     223.0    8.89 4.70238
  999 EPTAM 7E 110 GAL     375.0   18.00     0.0    0.00     223.0    9.00 4.70238
 1000 EPTAM 7E BULK        375.0   18.00     0.0    0.00     223.0    8.26 4.70238
 1001 EPTAM 7E REPACK      375.0   18.00     0.0    0.00     223.0    8.35 4.70238
 1002 ERADICANE 25G 10     375.0   18.00     3.0    0.75     223.0    7.45 4.70238
 1003 ERADICANE 25G 50     375.0   18.00     3.0    0.75     223.0    8.29 4.70238
 1004 ERADICANE 25G BU     375.0   18.00     3.0    0.75     223.0    6.81 4.70238
 1005 ERADICANE 6.7E 2     375.0   18.00     3.0    0.75     223.0    7.84 4.70238
 1006 ERADICANE 6.7E B     375.0   18.00     3.0    0.75     223.0    7.08 4.70238
 1007 ERADICANE 6.7E R     375.0   18.00     3.0    0.75     223.0    7.43 4.70238
 1008 ERADICANE EXTRA      375.0   18.00     3.0    0.75     223.0    7.67 4.70238
 1009 ERADICANE EXTRA      375.0   18.00     3.0    0.75     223.0    7.83 4.70238
 1010 ERADICANE EXTRA      375.0   18.00     3.0    0.75     223.0    7.90 4.70238
 1011 ESCORT              2970.0   28.00     0.0    0.00      42.0  176.00
 1012 ESCORT 80Z          2970.0   28.00     0.0    0.00      42.0  193.85
 1013 ESCORT EACH         2970.0   28.00     0.0    0.00      42.0    0.00
 1014 ESTERON 99 30 GA   23180.0    5.50     9.0    0.45      48.0  191.74
 1015 Etazine              600.0   60.00     0.0    0.00     150.0    0.00
 1016 ETHEPHON  5 GAL  1240000.0    7.00     5.0    0.95       1.0  151.65
 1017 ETHEPHON 2EC   1 1240000.0    7.00     5.0    0.95       1.0   51.56
 1018 ETHEPHON 6EC  30 1240000.0    7.00     5.0    0.95       1.0   14.25
 1019 ETHEPHON 6EC 2.5 1240000.0    7.00     5.0    0.95       1.0   14.35
 1020 Ethiol                 0.0    0.00     0.0    0.00       0.0    0.00
 1021 ETHION 4EC FMC 1       0.0    0.00     0.0    0.00       0.0   16.66
 1022 ETHION 4EC FMC 2       0.0    0.00     0.0    0.00       0.0   18.64
 1023 ETHION 4EC FMC 3       0.0    0.00     0.0    0.00       0.0   17.44
 1024 ETHION 4EC MICRO       0.0    0.00     0.0    0.00       0.0   19.85
 1025 ETHION 4EC MICRO       0.0    0.00     0.0    0.00       0.0   18.10
 1026 Ethofumesate          50.0  143.00     0.0    0.00     276.0   15.87
 1027 Ethrel           1240000.0    7.00     5.0    0.95       1.0   14.33
 1028 Ethylene Dibromi    4300.0  100.00     0.0    0.00      34.0   71.66
 1029 Evital                34.0  130.00    15.0    0.50     353.0   36.47
 1030 EXPRESS 75DF 10     2040.0    7.00     0.0    0.00      52.0   45.41
 1031 FACET 75DF 5 LB        0.0    0.00     0.0    0.00       0.0  161.59
 1032 FACET GR BULK          0.0    0.00     0.0    0.00       0.0    5.25
 1033 FACET WP 3 LB          0.0    0.00     0.0    0.00       0.0  140.08
 1034 FACTOR (FOR ORNA       0.0  120.00     0.0    0.00   13000.0   92.84
 1035 FAIR PLUS 2 GAL     4507.0   30.00    10.0    0.95     251.0   17.03
 1036 FAIR PLUS 5 GAL     4507.0   30.00    10.0    0.95     251.0   15.81
 1037 FAR-G0 GR  50 LB       4.0   74.00    15.0    0.40    2550.0   17.74
 1038 FAR-G0 GR 1000 L       4.0   74.00    15.0    0.40    2550.0   18.45
 1039 Far-Go                 4.0   74.00    15.0    0.40    2550.0   19.85
 1040 FAR-GO 30 GAL PO       4.0   74.00    15.0    0.40    2550.0   20.13
 1041 FAR-GO 5 GAL           4.0   74.00    15.0    0.40    2550.0   19.22
 1042 Fenuron             3850.0   60.00     0.0    0.00      42.0    7.33
 1043 FERBAM GRANUFLO      130.0   17.00     0.0    0.00     300.0   10.41
 1044 FERBAM GRANUFLO      130.0   17.00     0.0    0.00     300.0   10.97
 1045 FF ACETO ATRAZIN      33.0  146.00     5.0    0.45     147.0    0.60
 1046 FF ACETO ATRAZIN      33.0  146.00     5.0    0.45     147.0    1.00
 1047 FF ATRAZINE 4L        33.0  146.00     5.0    0.45     147.0    0.97
 1048 FF ATRAZINE 90DF      33.0  146.00     5.0    0.45     147.0    1.42
 1049 FF COTORAN 4L        110.0  189.00    30.0    0.50     100.0    0.50
 1050 FF COTORAN 85DF      110.0  189.00    30.0    0.50     100.0    0.92
 1051 FF COTORAN WP        110.0  189.00    30.0    0.50     100.0    0.83
 1052 FF DUAL II BULK      488.0   26.00     5.0    0.60      70.0    0.06
 1053 FF FARM SRV ATRA      33.0  146.00     5.0    0.45     147.0    0.60
 1054 FF GOWAN PROMETR      33.0  261.00     0.0    0.00     383.0    0.94
 1055 FF HELENA ATRAZI      33.0  146.00     5.0    0.45     147.0    0.60
 1056 FF SIMAZINE            6.2   91.00     5.0    0.40     140.0    1.02
 1057 FF SIMAZINE DF         6.2   91.00     5.0    0.40     140.0   13.18
 1058 FF SOSTRAM ATRAZ      33.0  146.00     5.0    0.45     147.0    0.67
 1059 FF SOSTRAM ATRAZ      33.0  146.00     5.0    0.45     147.0    0.62
 1060 FF SOSTRAM ATRAZ      33.0  146.00     5.0    0.45     147.0    1.00
 1061 FF SOSTRAM CLORT       0.0    0.00     0.0    0.00       0.0    0.00
 1062 FF SOSTRAM ECHO        0.6    0.00     0.0    0.00    5000.0    1.05
 1063 FF SOSTRAM ECHO        0.6    0.00     0.0    0.00    5000.0    1.19
 1064 FF SOSTRAM SIM-T       6.2   91.00     5.0    0.40     140.0    0.71
 1065 FF SOSTRAM SIM-T       6.2   91.00     5.0    0.40     140.0    1.09
 1066 FF SOSTRAM SIM-T       6.2   91.00     5.0    0.40     140.0    0.00
 1067 FF SOSTRAM SIMAZ       6.2   91.00     5.0    0.40     140.0    0.71
 1068 FF TOMEN SELECT        0.0    0.00     0.0    0.00       0.0    3.04
 1069 FF TOMEN SELECT        0.0    0.00     0.0    0.00       0.0    1.16
 1070 FF TOMEN SELECT        0.0    0.00     0.0    0.00       0.0    0.90
 1071 FF TOMEN SELECT        0.0    0.00     0.0    0.00       0.0    1.16
 1072 FF TOMEN SELECT        0.0    0.00     0.0    0.00       0.0    0.85
 1073 FF UNIVERSAL ATR      33.0  146.00     5.0    0.45     147.0    0.60
 1074 FF UNIVERSAL ATR      33.0  146.00     5.0    0.45     147.0    0.57
 1075 FF UNIVERSAL ATR      33.0  146.00     5.0    0.45     147.0    1.00
 1076 FF WESTRADE TRIF       0.3  169.00     3.0    0.40    7200.0    1.31
 1077 FF WESTRADE TRIF       0.3  169.00     3.0    0.40    7200.0    1.22
 1078 FICAM 10PK EACH      260.0    4.00     3.0    0.85     200.0    0.00
 1079 FICAM PLUS 10 X      260.0    4.00     3.0    0.85     200.0    0.00
 1080 FICAM PLUS 8 X 1     260.0    4.00     3.0    0.85     200.0    0.00
 1081 FICAM W 1 LB         260.0    4.00     3.0    0.85     200.0    0.00
 1082 FICAM W 10 X 4 0     260.0    4.00     3.0    0.85     200.0    0.00
 1083 FIGHTER F 1 GAL       11.0    0.00     0.0    0.00     350.0    0.00
 1084 FIGHTER F 1 PT        11.0    0.00     0.0    0.00     350.0    0.00
 1085 FINALE IV&M 2.5  1370000.0    7.00     0.0    0.00     430.0  116.40
 1086 FINALE T&O 1GAL  1370000.0    7.00     0.0    0.00     430.0  163.84
 1087 FINALE T&O 1QT   1370000.0    7.00     0.0    0.00     430.0  349.10
 1088 FINALE T&O 2.5 G 1370000.0    7.00     0.0    0.00     430.0  124.68
 1089 FINESSE 20 OZ      32000.0   20.00    30.0    0.75      36.0   43.45
 1090 FIRE ANT GRANULE       0.0    0.00     0.0    0.00       0.0    0.00
 1091 FIRE ANT GRANULE       0.0    0.00     0.0    0.00       0.0    0.00
 1092 FIRE ANT KILLER        0.0    0.00     0.0    0.00       0.0    0.00
 1093 FLEA QT                0.0    0.00     0.0    0.00       0.0    0.00
 1094 FLEXSTAR 2.5 GAL      50.0  185.00     0.0    0.00      60.0   60.97
 1095 Fluazifop-P-Buty       2.0   20.00     0.0    0.00    5700.0    0.00
 1096 Flumetralin            0.1  191.00     0.0    0.00   59600.0    0.00
 1097 FLUORGUARD ANT C       0.0    0.00     0.0    0.00       0.0    0.00
 1098 FLYTEK 1 LB            0.0    0.00     0.0    0.00       0.0    0.00
 1099 FOGGER DP 100 1        0.0    0.00     0.0    0.00       0.0    0.00
 1100 Folex 6EC             23.0  745.00     0.0    0.00    7700.0   13.25
 1101 FOLICUR 3.6F 2.5       0.0    0.00     0.0    0.00       0.0  168.74
 1102 FOLICUR/CL-720 U       0.0    0.00     0.0    0.00       0.0    0.00
 1103 Folpel                 0.0    0.00     0.0    0.00       0.0    0.00
 1104 FORCE 3 G 50 LB        0.0    0.00     0.0    0.00       0.0  261.95
 1105 FORTRESS 2.5G 50       0.0    0.00     0.0    0.00       0.0  149.50
 1106 Fortress 5.G           0.0    0.00     0.0    0.00       0.0  227.12
 1107 FORTRESS 50 LB S       0.0    0.00     0.0    0.00       0.0  432.60
 1108 FRONTIER 6.0 BUL       0.0    0.00     0.0    0.00       0.0   29.62 4.93193
 1109 FRONTIER 6.0 ENV       0.0    0.00     0.0    0.00       0.0   29.03 4.93193
 1110 FRONTIER 6.0 STA       0.0    0.00     0.0    0.00       0.0   29.14 4.93193
 1111 FRONTIER 7.5 2.5       0.0    0.00     0.0    0.00       0.0   28.90 4.93193
 1112 FRONTIER 7.5 BUL       0.0    0.00     0.0    0.00       0.0   27.98 4.93193
 1113 FRONTIER 7.5 STA       0.0    0.00     0.0    0.00       0.0   30.32 4.93193
 1114 FRUITONE 1.25 LB     150.0   30.00     9.0    0.45      80.0    0.00
 1115 Funginex               6.0   21.00     5.0    0.80     527.0   78.75 5.17752
 1116 FUNGISHIELD 1 GA       0.0    0.00     0.0    0.00       0.0    0.00 5.17752
 1117 FUNGO 50 WSB  2        3.5    6.00     0.0    0.00    1830.0   75.60 5.17752
 1118 FUNGO FLOWABLE 1       3.5    6.00     0.0    0.00    1830.0    0.00 5.17752
 1119 FUNGO FLOWABLE 2       3.5    6.00     0.0    0.00    1830.0    0.00 5.17752
 1120 Furadan 15G          350.0   11.00     2.0    0.55      46.0   25.58 4.93193
 1121 FURADAN 15G 50 L     350.0   11.00     2.0    0.55      46.0   27.93 4.93193
 1122 FURADAN 3G FMC 1     350.0   11.00     2.0    0.55      46.0   52.62 4.93193
 1123 FURADAN 3G FMC 5     350.0   11.00     2.0    0.55      46.0   52.16 4.93193
 1124 FURADAN 3G MILES     350.0   11.00     2.0    0.55      46.0   47.47 4.93193
 1125 FURADAN 4F FMC 1     350.0   11.00     2.0    0.55      46.0   35.83 4.93193
 1126 FURADAN 4F FMC 1     350.0   11.00     2.0    0.55      46.0   34.17 4.93193
 1127 FURADAN 4F FMC 2     350.0   11.00     2.0    0.55      46.0   34.71 4.93193
 1128 FURADAN 4F FMC 3     350.0   11.00     2.0    0.55      46.0   33.08 4.93193
 1129 FURADAN 4F FMC 3     350.0   11.00     2.0    0.55      46.0   34.58 4.93193
 1130 FURADAN 4F FMC 9     350.0   11.00     2.0    0.55      46.0   34.72 4.93193
 1131 FURADAN 4F FMC M     350.0   11.00     2.0    0.55      46.0   33.08 4.93193
 1132 FURADAN 4F MILES     350.0   11.00     2.0    0.55      46.0   36.77 4.93193
 1133 FURADAN 4F MILES     350.0   11.00     2.0    0.55      46.0   34.18 4.93193
 1134 FURADAN 4F/DI-SY     350.0   11.00     2.0    0.55      46.0  749.15 4.93193
 1135 FURY 1.5EC  15 G       0.0    0.00     0.0    0.00       0.0  331.04 4.93193
 1136 FURY 1.5EC  1GL        0.0    0.00     0.0    0.00       0.0  362.75 4.93193
 1137 FURY 1.5EC 110 G       0.0    0.00     0.0    0.00       0.0  343.98 4.93193
 1138 FUSILADE 2000 1        1.0   21.00     4.0    0.40    3000.0    0.00 4.70238
 1139 FUSILADE 2000 15       1.0   21.00     4.0    0.40    3000.0    0.00 4.70238
 1140 FUSILADE 4E 1 GA       1.0   21.00     4.0    0.40    3000.0   39.41 4.70238
 1141 FUSILADE 4E 1 QT       1.0   21.00     4.0    0.40    3000.0  165.11 4.70238
 1142 FUSILADE DX 1 GA       1.0   21.00     4.0    0.40    3000.0  120.49 4.70238
 1143 FUSILADE DX 15G        1.0   21.00     4.0    0.40    3000.0  143.41 4.70238
 1144 FUSILADE II T&O        1.0   21.00     4.0    0.40    3000.0    0.00 4.70238
 1145 Galben                37.0   50.00     0.0    0.00    3460.0    0.00
 1146 Gallery                1.4  100.00     0.0    0.00    1400.0  355.74
 1147 GALLERY 1 LB           1.4  100.00     0.0    0.00    1400.0  339.57
 1148 GAMMA MEAN 1 GAL       7.0  423.00     0.0    0.00    1355.0    0.00
 1149 GARLON 3A 2-1/2      435.0   32.00    15.0    0.70      68.0   52.01 4.70238
 1150 GARLON 3A 30 GAL     435.0   32.00    15.0    0.70      68.0   46.67 4.70238
 1151 GARLON 4   1 OZ      435.0   32.00    15.0    0.70      68.0   34.73 4.70238
 1152 GARLON 4 15.74%      435.0   32.00    15.0    0.70      68.0   11.58 4.70238
 1153 GARLON 4 2-1/2 G     435.0   32.00    15.0    0.70      68.0   45.77 4.70238
 1154 GARLON 4 30 GAL      435.0   32.00    15.0    0.70      68.0   44.97 4.70238
 1155 GARLON 4 30 GAL      435.0   32.00    15.0    0.70      68.0   36.86 4.70238
 1156 GENATE PLUS  110      44.0   28.00     1.0    0.30     304.0  575.93
 1157 GENATE PLUS  2-1      44.0   28.00     1.0    0.30     304.0  609.50
 1158 GENCOR 9% EC 10        0.0    0.00     0.0    0.00       0.0    0.00
 1159 GENCOR 9% OUNCE        0.0    0.00     0.0    0.00       0.0   42.48
 1160 GENTROL 1 OZ           0.0    0.00     0.0    0.00       0.0    0.00
 1161 GENTROL 10 X 1 O       0.0    0.00     0.0    0.00       0.0    0.00
 1162 GENTROL EC 10X7.       0.0    0.00     0.0    0.00       0.0    0.00
 1163 GENTROL EC PINT        0.0    0.00     0.0    0.00       0.0    0.00
 1164 GENTROL POINT SO       0.0    0.00     0.0    0.00       0.0    0.00
 1165 GERMATE PLUS 1 L     195.0    1.00     0.0    0.00     123.0    0.00 5.17752
 1166 GERMATE PLUS 1.8     195.0    1.00     0.0    0.00     123.0    0.00 5.17752
 1167 GERMATE PLUS CNS     195.0    1.00     0.0    0.00     123.0    0.00 5.17752
 1168 GF DIAZINON 5G 1      60.0   39.00     4.0    0.90    1520.0    0.00
 1169 GF MERIT .5G 10L       0.0    0.00     0.0    0.00       0.0  478.90
 1170 GF WEED PREVENTO       0.0    0.00     0.0    0.00       0.0    0.00
 1171 GIBGRO 4%  20 OZ       0.0    0.00     0.0    0.00       0.0    0.00
 1172 GIBGRO EACH            0.0    0.00     0.0    0.00       0.0    0.00
 1173 GLEAN 20 OZ        32000.0   20.00    30.0    0.75      36.0  628.72
 1174 Glean DF           32000.0   20.00    30.0    0.75      36.0  881.53
 1175 GLYFOS 2.5 GAL     12000.0    0.90     2.5    0.60    2100.0   49.39
 1176 GLYFOS 30 GAL      12000.0    0.90     2.5    0.60    2100.0   45.55
 1177 GOAL 1.6 1 GAL         0.1   30.00     0.0    0.00  100000.0  115.07
 1178 GOAL 2XL 2.5 GAL       0.1   30.00     0.0    0.00  100000.0   89.96
 1179 GOAL T&O 1 GAL         0.1   30.00     0.0    0.00  100000.0   94.68
 1180 GOAL T&O 2.5 GAL       0.1   30.00     0.0    0.00  100000.0   81.70
 1181 GRAIN GUARD 5 LB       6.2    2.00     0.0    0.00    6000.0    0.00
 1182 GRAIN GUARD 5 LB       6.2    2.00     0.0    0.00    6000.0    0.00
